1471.440673879697	-1082.4594744788483
1470.106567432289	-1084.190431513358
1468.9152832528343	-1086.2371844416484
1467.4281006355304	-1087.6667498745956
1466.0760498545133	-1089.421022331342
1464.6513672387227	-1091.2685565152206
1463.426757862675	-1092.8560809274204
1461.7153320811922	-1095.0726336617954
1460.0823975120438	-1097.1877459660172
1459.189819385414	-1099.3823260413483
1457.339355519216	-1100.7392596388236
1455.9897461454384	-1102.485963741783
1454.4262695823563	-1104.5095233097672
1452.9851074729813	-1106.3763445988297
1451.5800781763392	-1108.19653503038
1450.1329346210696	-1110.06958190538
1449.348877004115	-1112.16821471788
1447.568359426572	-1113.3905047536828
1446.1324463399942	-1115.246461785864
1445.169677784259	-1117.3432635436766
1442.9660645046388	-1119.6521014356986
1441.7895508323563	-1121.2980975280516
1440.2919922391884	-1123.395021355711
1438.8101807136554	-1125.4138201856986
1437.443725635996	-1127.2120379586704
1436.025146535365	-1129.081422721967
1434.7633057145867	-1130.7460955749266
1433.096313526621	-1132.94507018663
1431.6380615744274	-1134.8686541705392
1429.550659229746	-1137.6220721411519
1427.874389698496	-1139.8332537757233
1426.2979736830457	-1141.912843622733
1424.5479736843263	-1144.221559443511
1422.6531982931192	-1146.7210711631924
1420.750000049593	-1149.2319354191422
1419.2856445815414	-1151.1633319063112
1418.275878956425	-1153.7806414705701
1416.4023438000586	-1154.966920768842
1414.6047363778343	-1157.338746942114
1412.958984426281	-1159.510988151189
1411.1439209490782	-1161.9062518249266
1409.1679688001168	-1164.514650263358
1407.4954834495438	-1166.7219256521203
1405.784545948205	-1168.9798602224328
1403.9847412605304	-1171.3548602224328
1402.9176025898196	-1174.0742205749266
1401.0148926293477	-1175.272828973364
1399.144043020322	-1177.7410906897858
1397.2178955588024	-1180.2824725299142
1395.2872314957203	-1182.8297137399204
1393.578369191615	-1185.0845965496264
1391.1975098156836	-1188.2260760394856
1389.529541066615	-1190.426759639755
1388.374755909841	-1193.368410027586
1385.6525879420806	-1195.5465106111951
1384.3438721210696	-1197.3066424475983
1382.4958496602485	-1199.806764520239
1380.3527832526015	-1202.7081317068078
1378.584106497001	-1205.102907099761
1377.0185547387227	-1207.223756707739
1375.714965870895	-1208.9844988924451
1374.171997120371	-1211.0382098336704
1372.5225830577547	-1213.2323016286828
1370.7047119642375	-1215.652223506011
1368.9769287625677	-1217.951295770239
1367.0904541527852	-1220.459474480711
1365.4614258307265	-1222.6248797555454
1364.5843506355304	-1225.1865252610296
1362.5345459483215	-1226.513673700858
1360.8420410654508	-1228.7628192086704
1358.9667969267466	-1231.2550067040138
1357.332763722632	-1233.4249285846017
1355.5784912605304	-1235.752443232108
1353.653198293352	-1238.3070086603984
1352.7082520035328	-1240.7821063194424
1350.8468018081621	-1242.0313738943078
1349.4306641138392	-1243.9112567096017
1348.4824219248258	-1246.2851580749266
1346.6968994648196	-1247.5418719425797
1345.1954346204875	-1249.5367449861951
1343.7385254406836	-1251.4732684241608
1342.2689209494856	-1253.4268817072734
1340.2449951688177	-1256.118165886961
1338.927124073496	-1257.8695086585358
1337.1614990746602	-1260.2146014333703
1335.3343506358797	-1262.6407488961704
1333.9935303240782	-1264.420045770239
1332.592163135414	-1266.279176631011
1330.704467824893	-1268.7817401052453
1329.7822266140138	-1271.256715693511
1327.854980519507	-1272.556398310233
1326.725463918643	-1275.3734149117954
1324.2650146988453	-1277.305910026189
1322.6788330593845	-1279.4033221378922
1320.8699951668386	-1281.7937029972672
1318.6986084486707	-1284.661622919608
1316.2794189966517	-1287.8553485055454
